id_persona|fecha_relevamiento|fecha_actualizacion|tecnologia_pc_casa|tecnologia_pc_trabajo|tecnologia_pc_universidad|tecnologia_pc_otro_lugar|tecnologia_int_casa|tecnologia_int_trabajo|tecnologia_int_universidad|tecnologia_int_movil|tecnologia_int_otro_lugar|deportes|deportes_universidad|deportes_gimnasio|deportes_particular|deportes_otro_lugar|deportes_basquet|deportes_futbol|deportes_gimnasia|deportes_handball|deportes_natacion|deportes_tenis|deportes_voley|deportes_otros|nivel_idioma_ingles|nivel_idioma_aleman|nivel_idioma_frances|nivel_idioma_italiano|nivel_idioma_portugues|nivel_idioma_chino|idioma_otro|nivel_idioma_otro
49388|2022-06-21|2022-06-21|S|S|N|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
90033|2023-08-29|2023-08-29|S|N|N|N|S|N|N|S|N|S|N|N|S|S|N|S|N|N|S|N|N|N|Basico|||||||
49326|2002-12-11|2002-12-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
78804|2023-02-15|2024-02-18|S|S|N|N|S|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
54663|2020-03-27|2020-03-27|S|N|N|N|S|N|N|N|S|S|N|S|N|N|N|N|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
49379|2010-04-29|2010-04-29|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
56371|2022-02-07|2024-07-23|S|N|S|N|S|N|N|N|N|S|N|N|S|N|S|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
56654|2022-11-19|2024-08-04|S|N|N|N|S|N|N|N|N|S|N|N|S|N|S|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
51565|2017-09-13|2017-12-05|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|||||||
89971|2023-08-24|2024-01-09|N|N|N|N|N|N|N|N|N|S|N|S|N|N|N|N|S|N|S|N|N|N|Muy bueno||||Muy bueno|||
77840|2022-12-21|2024-03-15|S|S|N|N|S|S|N|S|N|S|N|N|S|N|N|N|N|N|S|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
18616|2022-03-18|2023-01-27|S|N|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico||||Basico|||
20276|2022-11-22|2024-02-28|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|||
54435|2021-11-19|2021-11-19|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
3759|2022-02-02|2022-02-02|S|N|S|N|S|N|S|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
22224|2020-03-04|2020-03-04|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
76573|2003-01-03|2024-04-12|S|S|N|N|S|S|N|S|S|S|N|N|S|N|N|N|N|N|N|N|N|S|Bueno||||Basico|||
55982|2022-07-09|2023-12-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|||||||
102640|2023-12-01|2023-12-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56325|2022-02-07|2024-08-01|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
17211|2022-08-19|2024-08-05|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
54621|2022-11-20|2023-11-28|N|N|N|N|N|N|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N||||||||
57197|2022-08-13|2023-08-29|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50886|2004-04-15|2005-03-23|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49167|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50157|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49932|2014-04-16|2014-04-16|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
56312|2022-02-07|2022-08-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
49887|2003-02-12|2003-02-12|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48407|2011-03-22|2011-03-22|S|S|N|N|N|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Basico|Desconoce|||
49943|2022-03-29|2022-06-30|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Bueno|||||||
48284|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53187|2014-04-01|2014-02-17|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
52534|2011-04-05|2011-04-05|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
105896|2024-08-12|2024-08-12|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
49272|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51111|2014-02-19|2014-03-08|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48328|2002-11-28|2002-11-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
23040|2022-08-30|2024-05-31|S|N|N|N|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
15773|2017-03-21|2017-06-02|S|N|S|S|S|S|S|N|S|S|N|S|S|S|N|S|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
15949|2012-05-15|2023-04-14|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|||
53650|2022-02-08|2022-03-18|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
78950|2023-02-22|2023-02-22|S|N|N|N|S|N|N|S|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
22690|2022-03-17|2024-04-15|S|N|S|N|S|N|S|S|N|S|S|N|N|N|S|N|N|N|N|N|N|N|Bueno|Desconoce|Basico|Desconoce|Desconoce|||
52127|2009-03-25|2010-02-05|S|N|S|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Basico|Desconoce|Desconoce|Desconoce|||
49694|2010-05-10|2011-02-07|S|S|N|N|S|S|N|N|N|S|N|N|S|S|N|S|N|N|N|N|N|S|Basico|||||||
49111|2011-05-12|2011-05-12|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52460|2010-04-16|2010-04-16|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
54802|2022-11-06|2022-11-06|S|N|N|N|S|N|N|N|N|S|N|N|N|S|S|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51825|2012-01-18|2013-01-03|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|S|N|N|N|Basico|||||||
52674|2022-02-16|2022-05-09|S|N|N|N|N|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
78451|2023-02-06|2023-02-06|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54987|2022-08-22|2022-08-22|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Basico|||
50640|2009-02-06|2009-02-06|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Bueno||||||
49587|2010-09-13|2010-09-13|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|S|Muy bueno|||||||
49929|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56097|2022-08-12|2024-08-02|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
55252|2022-05-03|2022-11-01|S|N|N|N|S|S|N|N|N|S|N|S|N|N|N|S|S|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
49058|2004-03-06|2004-03-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
103817|2024-02-05|2024-02-05|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50807|2006-08-09|2006-09-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51280|2018-08-13|2018-08-13|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|||||||
67548|2022-12-12|2022-12-12||||||||||S|N|S|N|N|N|N|S|N|N|N|N|N||||||||
48608|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50294|2014-03-13|2014-03-13|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53477|2022-11-10|2022-11-24|S|N|N|N|S|N|N|N|N|S|N|N|S|S|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50115|2007-02-24|2007-03-17|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
103807|2024-02-05|2024-02-05|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
41705|2022-09-28|2023-02-01|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
90027|2023-08-29|2023-08-29|S|N|S|S|S|N|S|S|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
54423|2018-04-11|2018-04-11|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|||||||
54296|2022-09-15|2023-11-30|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50986|2004-04-23|2004-05-26|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
57254|2022-08-22|2024-02-01|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|S|N|Basico|||||||
56803|2022-03-21|2023-08-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|||||||
49033|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53710|2019-11-05|2019-11-05|S|S|S|S|S|S|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|||
53059|2015-02-07|2015-02-07|S|N|S|N|S|N|S|N|N|S|N|N|S|N|N|N|N|N|S|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49409|2017-06-26|2017-11-15|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49070|2005-06-28|2005-06-28|N|N|N|N|N|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S||||||||
17194|2020-02-26|2023-03-22|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51633|2016-06-10|2016-08-05|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|||||||
78402|2023-02-06|2023-02-06|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|||||||
48027|2002-04-01|2023-08-31|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
78925|2023-02-22|2023-02-24|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
53302|2022-02-16|2023-08-08|S|N|N|N|S|S|S|N|N|S|S|N|S|S|S|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
21088|2022-03-30|2023-08-04|S|N|S|S|S|N|S|N|S|S|S|N|S|N|N|N|N|S|S|N|N|N|Basico|Desconoce|Desconoce|Basico|Desconoce|||
57224|2022-08-17|2023-08-30|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53486|2022-08-17|2023-03-27|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|||||||
56674|2022-03-21|2024-03-04|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|S|N|S|N|N|N|S|Basico|||||||
57412|2022-11-14|2023-12-03|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
89993|2023-08-25|2023-12-13|S|N|N|N|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
52945|2014-06-05|2014-06-05|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|S|Basico|Desconoce|Basico|Desconoce|Desconoce|||
54446|2022-09-07|2024-06-14|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Basico|Basico|Desconoce||
17135|2020-02-08|2024-02-29|S|N|N|N|S|N|N|N|N|S|N|S|N|N|S|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48902|2009-05-20|2010-04-20|S|S|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|S|N|N|N|Bueno|||||||
54429|2018-04-11|2019-02-14|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N||||||||
55397|2022-10-27|2023-03-03|N|N|N|S|N|N|N|N|S|S|N|N|N|S|S|S|N|S|N|N|S|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50204|2009-02-25|2009-02-25|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N||||||||
49819|2010-03-03|2010-03-03|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|S|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
27814|2015-03-13|2016-03-05|S|S|S|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
56480|2022-10-10|2023-11-25|S|N|S|S|S|N|N|N|S|S|N|S|S|N|N|S|N|N|N|S|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
27558|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53571|2017-02-20|2017-02-27|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|S|N|N|S||||||||
50604|2018-05-29|2018-05-29|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50961|2019-12-02|2019-12-10|S|S|N|N|S|S|N|N|N|S|N|S|S|N|N|N|N|N|N|N|N|S|Bueno|||Basico||||
24058|2022-09-06|2022-09-06|S|N|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
51881|2019-06-27|2019-07-16|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56638|2022-11-07|2023-11-26|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|Basico|||||||
54778|2022-08-18|2024-03-12|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|||
50452|2004-03-12|2004-03-12|N|N|N|N|N|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S||||||||
53166|2021-04-16|2022-04-05|S|N|N|N|S|N|N|N|N|S|S|S|N|N|N|S|N|N|S|N|N|N|Bueno|Basico||||||
50927|2021-08-02|2021-08-02|N|S|N|N|S|S|N|N|N|S|N|N|S|S|N|N|N|N|N|N|N|S|Basico|||||||
52367|2010-04-06|2010-04-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
51134|2017-06-27|2017-06-27|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
67539|2022-11-30|2023-12-07|S|S|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico||||Basico|||
53749|2020-02-04|2023-04-27|S|S|S|N|S|S|S|N|N|S|S|S|N|N|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
78412|2023-02-06|2023-11-10|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
50726|2014-05-19|2014-05-19|S|S|N|N|S|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|||||||
48444|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
78232|2022-12-29|2022-12-29|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
47719|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
18937|2022-11-03|2023-05-15|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52566|2013-02-08|2013-02-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
28173|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53900|2017-03-29|2017-03-29|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48753|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
78293|2023-02-01|2023-08-29|S|N|N|N|S|N|N|S|N|S|N|S|S|N|N|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
52531|2011-04-01|2011-05-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
78022|2022-12-27|2024-08-01|S|N|N|N|S|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
54698|2022-08-01|2023-08-02|S|N|N|N|S|N|S|N|S|S|S|N|N|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49487|2021-03-02|2021-03-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56586|2022-11-22|2023-11-28|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
89986|2023-08-25|2023-08-25|S|N|N|N|S|N|N|S|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
56387|2022-02-07|2022-08-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47407|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56770|2022-05-23|2024-07-29|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54386|2018-04-06|2018-04-06|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|||||||
90178|2023-09-01|2023-09-01|S|S|N|N|S|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48893|2009-02-23|2009-02-23|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S|Basico|||||||
55831|2022-02-04|2022-02-04|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51071|2014-10-24|2014-10-24|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|||||||
28868|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
18035|2021-03-18|2023-08-18|S|N|S|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
102601|2023-11-29|2023-11-29|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
84222|2023-04-20|2023-04-20|S|N|N|N|S|N|N|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|||||||
52222|2010-03-18|2011-02-08|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
103723|2024-02-02|2024-02-06|S|S|N|N|S|N|N|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Bueno|||||||
42149|2022-04-01|2022-04-01|S|N|S|N|S|N|S|N|S|S|N|N|S|S|N|N|N|N|S|N|N|S|Bueno|Basico|Desconoce|Desconoce|Desconoce|||
55868|2022-11-16|2024-02-11|S|N|N|N|S|N|S|N|N|S|S|N|N|N|N|N|N|N|N|N|S|N|Basico|||||||
47483|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49847|2014-11-28|2015-03-18|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
67510|2023-02-08|2024-04-04|N|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55518|2022-11-15|2023-11-16|S|N|S|N|S|N|S|N|N|S|N|S|N|N|S|N|N|S|N|N|S|S|Muy bueno||Basico|||||
52938|2022-09-30|2022-09-30|S|N|N|N|S|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
57018|2022-08-01|2024-01-31|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56130|2022-09-21|2023-11-23|S|N|N|N|S|N|N|N|N|S|N|N|S|S|N|S|N|N|N|S|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
79317|2023-03-10|2024-03-19|S|N|N|N|S|N|N|S|S|S|N|N|N|S|N|S|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
47818|2005-03-29|2005-03-29|N|N|N|N|N|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S||||||||
53393|2019-02-02|2019-02-02|S|N|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
41940|2022-02-02|2024-03-18|N|N|N|S|S|N|N|N|N|S|N|N|S|N|S|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
55942|2021-03-25|2023-03-03|S|N|N|N|S|N|N|N|N|S|N|N|N|S|S|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
50471|2004-03-02|2004-03-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47625|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52136|2020-04-01|2020-04-01|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55169|2022-11-07|2024-03-04|S|N|S|N|S|N|S|N|S|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
49538|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
103640|2024-01-29|2024-07-31|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|||||||
48139|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
90209|2023-09-06|2023-09-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56367|2022-10-05|2024-07-26|S|N|N|N|S|N|N|N|S|S|N|S|N|N|S|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
54997|2022-02-04|2024-03-10|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
49688|2018-02-16|2018-02-16|S|S|S|N|S|S|S|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S|Bueno|||Basico||||
51110|2016-03-21|2016-03-21|S|N|S|N|S|N|S|N|N|S|S|N|N|N|N|S|N|N|N|N|N|S|Basico|||||||
54394|2019-02-02|2019-02-02|S|S|S|S|S|N|S|N|S|S|N|S|N|N|N|N|N|S|N|N|N|N|Basico|||||||
53191|2014-04-01|2014-02-21|S|N|N|N|S|N|N|N|N|S|N|N|S|S|N|N|N|N|N|N|N|S||||||||
